time,theta1,theta2,theta1_dot,theta2_dot,theta1kal,theta2kal,theta1_dotkal,theta2_dotkal
8040,0.538351,3.00022,0.0274156,1.5708,0.121771,0.15607,3.50112,9.3159
8050,0.452181,3.01593,0.0274156,1.5708,0.121952,0.153771,3.51279,9.25101
8060,0.501357,3.03164,0.0274152,1.57077,0.125706,0.182528,3.5237,9.12775
8070,0.582469,3.06305,0.0274152,3.14159,0.131531,0.225143,3.53635,9.00936
8080,0.598665,3.06305,0.0548312,3.14159,0.131531,0.225143,3.53635,9.00936
8090,0.536772,3.07876,0.0274156,1.5708,0.135409,0.248329,3.54883,8.9422
8100,0.498729,3.09447,0.0274156,1.5708,0.140399,0.280104,3.56103,8.86632
8110,0.545716,3.09447,0,0,0.146735,0.324197,3.57041,8.75499
8120,0.509376,3.11018,0,1.57082,0.15249,0.359801,3.5802,8.68203
8130,0.525515,3.11018,0.027416,1.57082,0.15249,0.359801,3.5802,8.68203
8140,0.554307,3.11018,0,0,0.15831,0.396126,3.58784,8.60125
8150,0.584027,3.11018,0,0,0.163808,0.428889,3.59386,8.52802
8160,0.587492,3.11018,0,0,0.16894,0.457778,3.59855,8.46408
8170,0.621236,3.11018,0,0,0.173723,0.483075,3.60217,8.40963
8180,0.605844,3.11018,0,0,0.177645,0.500376,3.60507,8.37444
8190,0.599888,3.11018,0,0,0.177645,0.500376,3.60507,8.37444
8200,0.609816,3.11018,0,0,0.181695,0.518913,3.60726,8.33806
8210,0.599099,3.11018,0,0,0.184432,0.525743,3.60918,8.32895
8220,0.554963,3.11018,0,0,0.186343,0.525872,3.61095,8.33442
8230,0.559211,3.11018,0,0,0.188724,0.531199,3.61239,8.32797
8240,0.554386,3.11018,0,0,0.188724,0.531199,3.61239,8.32797
8250,0.557474,3.11018,0,0,0.1908,0.534433,3.61366,8.32641
8260,0.556255,3.11018,0,0,0.192737,0.537131,3.61476,8.32615
8270,0.576576,3.11018,0,0,0.195143,0.544677,3.6156,8.31574
8280,0.595864,3.11018,0,0,0.195143,0.544677,3.6156,8.31574
8290,0.590102,3.11018,0,0,0.196774,0.545664,3.61643,8.32063
8300,0.628242,3.11018,0,0,0.198308,0.546516,3.6172,8.32578
8310,0.639961,3.11018,0,0,0.199158,0.541968,3.61806,8.34248
8320,0.660483,3.11018,0,0,0.198711,0.526855,3.61922,8.38056
8330,0.668478,3.11018,0,0,0.197406,0.505679,3.62069,8.42816
8340,0.676597,3.11018,0,0,0.197406,0.505679,3.62069,8.42816
8350,0.661043,3.11018,0,0,0.19528,0.479047,3.62248,8.48255
8360,0.64443,3.11018,0,0,0.192227,0.446235,3.62461,8.54405
8370,0.636214,3.11018,0,0,0.188281,0.407784,3.62707,8.61011
8380,0.62014,3.11018,0,0,0.183792,0.36701,3.62977,8.6725
8390,0.602094,3.11018,0,0,0.179044,0.326382,3.63256,8.72552
8400,0.589855,3.11018,0,0,0.173978,0.285188,3.63536,8.77089
8410,0.596795,3.11018,0,0,0.173978,0.285188,3.63536,8.77089
8420,0.573838,3.11018,0,0,0.168551,0.242881,3.63813,8.80993
8430,0.574776,3.11018,0,0,0.163196,0.203194,3.64071,8.83481
8440,0.572127,3.11018,0,0,0.158165,0.168026,3.64297,8.84246
8450,0.57002,3.11018,0,0,0.152839,0.131437,3.64495,8.84698
8460,0.573557,3.11018,0,0,0.147013,0.0915186,3.64673,8.8527
8470,0.571846,3.11018,0,0,0.147013,0.0915186,3.64673,8.8527
8480,0.568613,3.11018,0,0,0.141319,0.0539889,3.64818,8.84726
8490,0.553271,3.11018,0,0,0.135791,0.0188469,3.64926,8.83167
8500,0.52445,3.11018,0,0,0.130288,-0.0154261,3.64998,8.81019
8510,0.522929,3.11018,0,0,0.130288,-0.0154261,3.64998,8.81019
8520,0.493876,3.11018,0,0,0.125206,-0.0454637,3.65025,8.77638
8530,0.48178,3.11018,0,0,0.12062,-0.0709299,3.65003,8.73086
8540,0.474446,3.11018,0,0,0.116179,-0.0953003,3.64939,8.68249
8550,0.475826,3.11018,0,0,0.112233,-0.11555,3.64828,8.62558
8560,0.513011,3.11018,0,0,0.108333,-0.13596,3.64681,8.57045
8570,0.519722,3.11018,0,0,0.104154,-0.159397,3.64513,8.52357
8580,0.514522,3.11018,0,0,0.104154,-0.159397,3.64513,8.52357
8590,0.526913,3.12588,0.0274147,1.57075,0.10033,-0.182061,3.64565,8.49672
8600,0.504622,3.12588,0,0,0.096466,-0.204412,3.64565,8.46398
8610,0.470878,3.12588,0,0,0.0922443,-0.229954,3.64542,8.43709
8620,0.470113,3.12588,0,0,0.0879389,-0.256087,3.64497,8.4102
8630,0.482958,3.12588,0,0,0.0879389,-0.256087,3.64497,8.4102
8640,0.474151,3.14159,0.027416,1.57082,0.0835313,-0.285022,3.6468,8.40848
8650,0.468254,3.1573,0.0274156,1.5708,0.0793011,-0.313091,3.65054,8.41682
8660,0.448755,3.1573,0,0,0.0752017,-0.338384,3.65353,8.40843
8670,0.431803,3.1573,0,0,0.0712823,-0.361401,3.65592,8.38958
8680,0.413905,3.1573,0,0,0.0712823,-0.361401,3.65592,8.38958
8690,0.409704,3.1573,0,0,0.0678623,-0.379575,3.65764,8.3561
8700,0.415698,3.1573,0,0,0.0648439,-0.394184,3.6587,8.31252
8710,0.421389,3.1573,0,0,0.0620944,-0.406708,3.65916,8.26347
8720,0.429265,3.1573,0,0,0.0596324,-0.417155,3.65906,8.21012
8730,0.4213,3.1573,0,0,0.0596324,-0.417155,3.65906,8.21012
8740,0.419571,3.1573,0,0,0.0566103,-0.43323,3.65864,8.16992
8750,0.435096,3.1573,0,0,0.0530056,-0.454779,3.65805,8.14178
8760,0.432145,3.1573,0,0,0.0491549,-0.478486,3.65732,8.11781
8770,0.426314,3.1573,0,0,0.0450398,-0.504406,3.65651,8.09788
8780,0.405016,3.1573,0,0,0.0405826,-0.533118,3.65567,8.08292
8790,0.387167,3.1573,0,0,0.0405826,-0.533118,3.65567,8.08292
8800,0.376078,3.1573,0,0,0.0359945,-0.562614,3.65481,8.06824
8810,0.334261,3.1573,0,0,0.0315535,-0.590392,3.65385,8.04838
8820,0.319292,3.1573,0,0,0.0274278,-0.615098,3.65273,8.02087
8830,0.290143,3.1573,0,0,0.0246833,-0.627482,3.65118,7.96688
8840,0.288573,3.1573,0,0,0.0231658,-0.629682,3.64911,7.8937
8850,0.330605,3.1573,0,0,0.0231658,-0.629682,3.64911,7.8937
8860,0.361317,3.1573,0,0,0.0230975,-0.6203,3.6464,7.80067
8870,0.243754,3.1573,0,0,0.0206353,-0.634166,3.64389,7.76468
8880,0.201762,3.1573,0,0,0.0182486,-0.647747,3.64139,7.73074
8890,0.219967,3.1573,0,0,0.019988,-0.624981,3.638,7.62199
8900,0.319557,3.1573,0,0,0.019988,-0.624981,3.638,7.62199
8910,0.282793,3.1573,0,0,0.0227831,-0.595377,3.63402,7.50893
8920,0.225616,3.1573,0,0,0.0236637,-0.585592,3.63018,7.44988
8930,0.239298,3.1573,0,0,0.0261137,-0.563206,3.62607,7.37152
8940,0.238948,3.1573,0,0,0.0301804,-0.528437,3.6216,7.27669
8950,0.298637,3.1573,0,0,0.033212,-0.50546,3.6173,7.21928
8960,0.267143,3.1573,0,0,0.033212,-0.50546,3.6173,7.21928
8970,0.260843,3.1573,0,0,0.0359492,-0.486725,3.61326,7.1803
8980,0.273852,3.1573,0,0,0.0396865,-0.460284,3.6093,7.13294
8990,0.264216,3.1573,0,0,0.043748,-0.432455,3.6055,7.09162
9000,0.262501,3.1573,0,0,0.0475018,-0.408771,3.60204,7.06786
9010,0.232557,3.1573,0,0,0.0511891,-0.386658,3.59894,7.0547
9020,0.236881,3.1573,0,0,0.0511891,-0.386658,3.59894,7.0547
9030,0.256606,3.1573,0,0,0.0546661,-0.367154,3.59627,7.05336
9040,0.226591,3.1573,0,0,0.0577945,-0.3512,3.59409,7.06463
9050,0.199607,3.1573,0,0,0.0623748,-0.322453,3.59202,7.0523
9060,0.233042,3.1573,0,0,0.0685484,-0.280361,3.58984,7.01728
9070,0.223394,3.1573,0,0,0.0685484,-0.280361,3.58984,7.01728
9080,0.235989,3.1573,0,0,0.0738824,-0.247271,3.58796,7.00956
9090,0.225542,3.1573,0,0,0.0790647,-0.216354,3.58639,7.01227
9100,0.222523,3.1573,0,0,0.0851902,-0.177618,3.58491,7.00317
9110,0.258771,3.1573,0,0,0.0919657,-0.134054,3.58349,6.98978
9120,0.290169,3.1573,0,0,0.0919657,-0.134054,3.58349,6.98978
9130,0.29002,3.1573,0,0,0.0980594,-0.0976875,3.58242,6.99834
9140,0.303946,3.1573,0,0,0.104013,-0.0631334,3.58167,7.01541
9150,0.351706,3.1573,0,0,0.109028,-0.0372762,3.58145,7.0548
9160,0.376411,3.1573,0,0,0.113067,-0.0198548,3.58186,7.11363
9170,0.357706,3.1573,0,0,0.115989,-0.0115558,3.58297,7.19104
9180,0.370119,3.1573,0,0,0.115989,-0.0115558,3.58297,7.19104
9190,0.344334,3.1573,0,0,0.118482,-0.0057114,3.58467,7.27038
9200,0.358986,3.1573,0,0,0.120136,-0.00584672,3.58697,7.35812
9210,0.292898,3.1573,0,0,0.120928,-0.0118851,3.58985,7.45243
9220,0.190661,3.1573,0,0,0.123981,0.00424522,3.59254,7.49195
9230,0.247734,3.1573,0,0,0.123981,0.00424522,3.59254,7.49195
9240,0.330966,3.1573,0,0,0.124876,0.00173252,3.59569,7.56816
9250,0.319421,3.1573,0,0,0.123713,-0.0174633,3.59946,7.67312
9260,0.357016,3.1573,0,0,0.122955,-0.0305218,3.60341,7.75467
9270,0.335811,3.1573,0,0,0.122927,-0.0351227,3.60726,7.8092
9280,0.260142,3.1573,0,0,0.123647,-0.0317835,3.61081,7.83978
9290,0.329279,3.1573,0,0,0.123647,-0.0317835,3.61081,7.83978
9300,0.304674,3.1573,0,0,0.121798,-0.0506371,3.61468,7.91266
9310,0.215052,3.1573,0,0,0.117116,-0.0927826,3.61919,8.02595
9320,0.264602,3.1573,0,0,0.11647,-0.0958509,3.62296,8.04207
9330,0.350118,3.1573,0,0,0.115888,-0.0978321,3.62629,8.05053
9340,0.307275,3.1573,0,0,0.111954,-0.129292,3.62997,8.11732
9350,0.287262,3.1573,0,0,0.111954,-0.129292,3.62997,8.11732
9360,0.354908,3.1573,0,0,0.109131,-0.148824,3.63333,8.14861
9370,0.358109,3.1573,0,0,0.105913,-0.170757,3.63651,8.17789
9380,0.314082,3.1573,0,0,0.100872,-0.207776,3.63983,8.23214
9390,0.273009,3.1573,0,0,0.0964488,-0.237396,3.6429,8.26082
9400,0.272449,3.1573,0,0,0.0964488,-0.237396,3.6429,8.26082
9410,0.184324,3.1573,0,0,0.0922914,-0.263404,3.64563,8.27411
9420,0.175104,3.1573,0,0,0.0892636,-0.278468,3.64776,8.25757
9430,0.199098,3.1573,0,0,0.0871326,-0.285475,3.64921,8.22036
9440,0.170415,3.1573,0,0,0.0847253,-0.295428,3.65019,8.18827
9450,0.139313,3.1573,0,0,0.0835847,-0.294457,3.65045,8.13178
9460,0.133756,3.1573,0,0,0.0835847,-0.294457,3.65045,8.13178
9470,0.132489,3.1573,0,0,0.083788,-0.282583,3.6499,8.05383
9480,0.114947,3.1573,0,0,0.0847654,-0.265526,3.64864,7.96946
9490,0.119466,3.1573,0,0,0.0872638,-0.23689,3.64656,7.86668
9500,0.118602,3.1573,0,0,0.0872638,-0.23689,3.64656,7.86668
9510,0.0841701,3.1573,0,0,0.0909123,-0.200592,3.64373,7.75672
9520,0.125032,3.1573,0,0,0.0966355,-0.14871,3.64001,7.62458
9530,0.233468,3.1573,0,0,0.103621,-0.0892455,3.63557,7.49086
9540,0.212293,3.1573,0,0,0.107394,-0.0622121,3.63153,7.4425
9550,0.272756,3.1573,0,0,0.112718,-0.0229485,3.62738,7.37737
9560,0.263964,3.17301,0,1.5708,0.116766,0.000788838,3.62614,7.37689
9570,0.326812,3.17301,0.0274156,1.5708,0.116766,0.000788838,3.62614,7.37689
9580,0.300033,3.17301,0,0,0.118978,0.00825518,3.62537,7.41163
9590,0.358558,3.18872,0.0274156,1.5708,0.119911,0.00285504,3.62776,7.4945
9600,0.276227,3.1573,-0.0548312,-3.14159,0.117781,-0.0233063,3.62605,7.57131
9610,0.21708,3.17301,0.0274156,1.5708,0.113895,-0.0662538,3.62839,7.70743
9620,0.284707,3.17301,0.0274156,0,0.113832,-0.0710798,3.63036,7.74667
9630,0.442653,3.17301,0,0,0.113832,-0.0710798,3.63036,7.74667
9640,0.364766,3.17301,0,0,0.112236,-0.0885988,3.6327,7.80878
9650,0.268859,3.17301,0,0,0.109442,-0.115125,3.63545,7.88324
9660,0.254559,3.17301,0,0,0.108818,-0.120264,3.63786,7.90343
9670,0.310807,3.17301,0,0,0.106686,-0.138208,3.64041,7.94682
9680,0.317184,3.17301,0,0,0.106686,-0.138208,3.64041,7.94682
9690,0.221361,3.17301,0,0,0.10218,-0.175957,3.64345,8.02594
9700,0.139036,3.17301,0,0,0.0958456,-0.227569,3.64703,8.1241
9710,0.155595,3.17301,0,0,0.093798,-0.237978,3.6498,8.12123
9720,0.192149,3.17301,0,0,0.0922005,-0.244094,3.65202,8.10494
9730,0.190063,3.17301,0,0,0.0922005,-0.244094,3.65202,8.10494
9740,0.132552,3.17301,0,0,0.0889196,-0.265259,3.65416,8.11801
9750,0.0590809,3.17301,0,0,0.0866019,-0.277064,3.65582,8.10585
9760,0.0521349,3.17301,0,0,0.0865485,-0.268625,3.6566,8.04779
9770,0.106769,3.17301,0,0,0.0890381,-0.238763,3.65622,7.9461
9780,0.136514,3.17301,0,0,0.0913352,-0.213116,3.65517,7.86062
9790,0.129385,3.17301,0,0,0.0913352,-0.213116,3.65517,7.86062
9800,0.115345,3.17301,0,0,0.0940265,-0.186093,3.65353,7.77921
9810,0.106165,3.17301,0,0,0.097793,-0.151609,3.65127,7.68959
9820,0.115339,3.17301,0,0,0.102061,-0.115091,3.64856,7.60512
9830,0.190054,3.17301,0,0,0.10756,-0.0700126,3.64535,7.51248
9840,0.267894,3.17301,0,0,0.10756,-0.0700126,3.64535,7.51248
9850,0.296101,3.17301,0,0,0.112662,-0.0312057,3.64202,7.44508
9860,0.470733,3.17301,0,0,0.11459,-0.0227794,3.63943,7.45284
9870,0.309563,3.17301,0,0,0.110814,-0.0651916,3.6386,7.57257
9880,0.246156,3.17301,0,0,0.106335,-0.11074,3.63894,7.6911
9890,0.235884,3.17301,0,0,0.106335,-0.11074,3.63894,7.6911
9900,0.286924,3.17301,0,0,0.103643,-0.137193,3.6397,7.75938
9910,0.344624,3.17301,0,0,0.101806,-0.154176,3.64066,7.80132
9920,0.253438,3.17301,0,0,0.0990501,-0.178157,3.64199,7.85372
9930,0.246037,3.17301,0,0,0.0962371,-0.201111,3.64352,7.89791
9940,0.345325,3.17301,0,0,0.0929525,-0.226902,3.64525,7.9423
9950,0.309129,3.17301,0,0,0.0929525,-0.226902,3.64525,7.9423
9960,0.312183,3.17301,0,0,0.0856996,-0.286574,3.64794,8.0525
9970,0.201906,3.17301,0,0,0.0760525,-0.364157,3.65156,8.18736
9980,0.156699,3.17301,0,0,0.0645508,-0.454,3.65603,8.33099
9990,0.0981479,3.17301,0,0,0.0526731,-0.542493,3.66091,8.45167
10000,0.11557,3.17301,0,0,0.0420676,-0.615421,3.66559,8.51962
10010,0.0148412,3.17301,0,0,0.0302769,-0.695959,3.67027,8.58794
10020,-0.0239418,3.17301,0,0,0.0302769,-0.695959,3.67027,8.58794
10030,-0.108879,3.17301,0,0,0.0190056,-0.768808,3.67453,8.62338
10040,-0.189921,3.17301,0,0,0.00702121,-0.84569,3.67847,8.65319
10050,-0.257603,3.17301,0,0,-0.000674886,-0.882146,3.68094,8.58281
10060,-0.309478,3.17301,0,0,-0.00922007,-0.581637,3.67274,6.13871
10070,-0.317787,3.17301,0,0,-0.00922007,-0.581637,3.67274,6.13871
10080,-0.287783,3.17301,0,0,-0.0117807,-0.281389,3.64502,3.82565
10090,-0.249722,3.17301,0,0,-0.00914111,0.0135396,3.60187,1.67241
10100,-0.16052,3.17301,0,0,-0.00179359,0.30145,3.54695,-0.305737
10110,-0.0684748,3.17301,0,0,0.00986106,0.581892,3.48347,-2.10119
10120,0.0331909,3.17301,0,0,0.00986106,0.581892,3.48347,-2.10119
10130,0.147828,3.17301,0,0,0.0205226,0.811094,3.41537,-3.61824
10140,0.227884,3.17301,0,0,0.0343624,0.701743,3.35398,-2.67249
10150,0.186979,3.17301,0,0,0.0449408,0.567336,3.31016,-1.57901
10160,0.475245,3.17301,0,0,0.0580944,0.478071,3.28079,-0.584926
10170,0.590855,3.17301,0,0,0.0625041,0.330881,3.26562,0.520856
10180,0.652649,3.17301,0,0,0.0625041,0.330881,3.26562,0.520856
10190,0.64236,3.17301,0,0,0.0539025,0.0915429,3.26435,1.78432
10200,0.507915,3.17301,0,0,0.0312168,-0.244223,3.2763,3.18288
10210,0.196633,3.17301,0,0,4.44092e-05,-0.62172,3.29918,4.56953
10220,0.027266,3.17301,0,0,-0.0325518,-0.977124,3.3296,5.79137
10230,-0.024578,3.17301,0,0,-0.0596373,-1.25207,3.36359,6.72354
10240,-0.000961538,3.17301,0,0,-0.0596373,-1.25207,3.36359,6.72354
10250,-0.146666,3.17301,0,0,-0.0837273,-1.47594,3.399,7.44358
10260,-0.205273,3.17301,0,0,-0.109593,-1.69618,3.43506,8.06398
10270,-0.310017,3.18872,0.0274156,1.5708,-0.131786,-1.86836,3.47213,8.514
10280,-0.357885,3.18872,0,0,-0.152895,-1.67197,3.49683,6.4456
10290,-0.399369,3.18872,0,0,-0.16876,-1.47202,3.50026,4.43673
10300,-0.404789,3.18872,0,0,-0.16876,-1.47202,3.50026,4.43673
10310,-0.349856,3.18872,0,0,-0.178449,-1.25976,3.48577,2.49197
10320,-0.292875,3.18872,0,0,-0.182423,-1.0389,3.45664,0.639295
10330,-0.224003,3.18872,0,0,-0.184056,-0.838292,3.41654,-1.04536
10340,-0.122791,3.18872,0,0,-0.184186,-0.662127,3.36857,-2.54847
10350,0.000930232,3.18872,0,0,-0.186952,-0.543529,3.31627,-3.7995
10360,0.080471,3.18872,0,0,-0.186952,-0.543529,3.31627,-3.7995
10370,0.153638,3.18872,0,0,-0.193272,-0.524764,3.26356,-4.52751
10380,0.171709,3.18872,0,0,-0.20124,-0.842011,3.22168,-2.9894
10390,0.156715,3.18872,0,0,-0.213443,-1.16233,3.19877,-1.4859
10400,0.104697,3.18872,0,0,-0.228829,-1.47638,3.19154,-0.0582116
10410,-0.0114806,3.18872,0,0,-0.228829,-1.47638,3.19154,-0.0582116
10420,-0.0937316,3.18872,0,0,-0.246676,-1.77882,3.19691,1.2673
10430,-0.173612,3.18872,0,0,-0.264375,-2.04824,3.21167,2.43518
10440,-0.290356,3.18872,0,0,-0.279791,-2.26901,3.23273,3.41037
10450,-0.367462,3.18872,0,0,-0.29433,-2.16321,3.2496,2.19423
10460,-0.419177,3.18872,0,0,-0.29433,-2.16321,3.2496,2.19423
10470,-0.472871,3.18872,0,0,-0.303467,-1.98435,3.25163,0.617778
10480,-0.47911,3.18872,0,0,-0.305114,-1.77283,3.23915,-0.954623
10490,-0.47759,3.18872,0,0,-0.299878,-1.53513,3.21449,-2.48875
10500,-0.40978,3.17301,-0.0274156,-1.5708,-0.286775,-1.26054,3.17711,-4.01221
10510,-0.353692,3.17301,-0.0274156,0,-0.268957,-0.980673,3.13239,-5.41559
10520,-0.236004,3.17301,0,0,-0.268957,-0.980673,3.13239,-5.41559
10530,-0.111603,3.17301,0,0,-0.247698,-0.704378,3.08249,-6.6787
10540,-0.0421895,3.17301,0,0,-0.227313,-0.467451,3.0303,-7.7248
10550,0.0554217,3.17301,0,0,-0.212237,-0.304492,2.97884,-8.48952
10560,0.159967,3.17301,0,0,-0.201214,-0.293086,2.93262,-8.36887
10570,0.0627448,3.17301,0,0,-0.195377,-0.576792,2.90241,-6.37556
10580,0.0939411,3.17301,0,0,-0.195377,-0.576792,2.90241,-6.37556
10590,-0.0193026,3.17301,0,0,-0.191776,-0.837396,2.8928,-4.49959
10600,-0.0413329,3.17301,0,0,-0.193414,-1.10366,2.90055,-2.69719
10610,-0.167387,3.17301,0,0,-0.195347,-1.33236,2.92141,-1.0786
10620,-0.231372,3.17301,0,0,-0.194983,-1.50428,2.95144,0.310553
10630,-0.315572,3.17301,0,0,-0.194983,-1.50428,2.95144,0.310553
10640,-0.367272,3.17301,0,0,-0.192012,-1.43302,2.98209,0.17299
10650,-0.420083,3.17301,0,0,-0.185464,-1.17698,3.00203,-1.12956
10660,-0.394791,3.17301,0,0,-0.172598,-0.894447,3.0075,-2.43775
10670,-0.376895,3.17301,0,0,-0.153756,-0.589515,3.00071,-3.72288
10680,-0.326145,3.17301,0,0,-0.130478,-0.276272,2.98401,-4.93901
10690,-0.265976,3.17301,0,0,-0.130478,-0.276272,2.98401,-4.93901
10700,-0.216105,3.17301,0,0,-0.104156,0.0337602,2.95976,-6.05158
10710,-0.150475,3.17301,0,0,-0.0778836,0.314864,2.93058,-7.0011
10720,-0.0951318,3.17301,0,0,-0.0527876,0.560562,2.89874,-7.77699
10730,-0.0559262,3.17301,0,0,-0.0310154,0.75569,2.86646,-8.35392
10740,-0.0299497,3.17301,0,0,-0.0310154,0.75569,2.86646,-8.35392
10750,-0.0193732,3.17301,0,0,-0.0118612,0.841826,2.83713,-8.28687
10760,0.00337457,3.17301,0,0,0.00732533,0.651236,2.82065,-6.27095
10770,0.00352525,3.17301,0,0,0.0247213,0.486846,2.82304,-4.3858
10780,-0.0447462,3.17301,0,0,0.0247213,0.486846,2.82304,-4.3858
10790,-0.0789536,3.17301,0,0,0.0403858,0.346746,2.84053,-2.64188
10800,-0.12643,3.17301,0,0,0.0551987,0.236061,2.86961,-1.06011
10810,-0.184628,3.17301,0,0,0.0694485,0.154028,2.90727,0.356707
10820,-0.232916,3.17301,0,0,0.0835488,0.16806,2.94895,1.14245
10830,-0.28584,3.17301,0,0,0.0951081,0.453568,2.98366,-0.0562809
10840,-0.325262,3.17301,0,0,0.0951081,0.453568,2.98366,-0.0562809
10850,-0.388216,3.17301,0,0,0.107868,0.721987,3.00384,-1.18544
10860,-0.411259,3.17301,0,0,0.122707,0.982387,3.01193,-2.25164
10870,-0.439652,3.17301,0,0,0.141039,1.24834,3.00988,-3.27278
10880,-0.48135,3.17301,0,0,0.163128,1.52264,2.99947,-4.24397
10890,-0.489734,3.17301,0,0,0.163128,1.52264,2.99947,-4.24397
10900,-0.491645,3.17301,0,0,0.189085,1.80685,2.98232,-5.15984
10910,-0.468814,3.17301,0,0,0.218712,2.09982,2.95993,-6.01094
10920,-0.440167,3.17301,0,0,0.250989,2.3934,2.93384,-6.77516
10930,-0.369299,3.17301,0,0,0.285913,2.68908,2.90531,-7.45444
10940,-0.284632,3.17301,0,0,0.285913,2.68908,2.90531,-7.45444
10950,-0.173416,3.17301,0,0,0.321961,2.9748,2.87573,-8.02307
10960,-0.0539275,3.17301,0,0,0.356566,3.23007,2.84672,-8.44158
10970,0.08357,3.17301,0,0,0.386852,3.43271,2.82003,-8.67176
10980,0.17352,3.17301,0,0,0.408575,3.54969,2.79772,-8.65831
10990,0.269167,3.17301,0,0,0.423721,3.26017,2.79036,-6.08945
11000,0.277047,3.17301,0,0,0.423721,3.26017,2.79036,-6.08945
11010,0.252554,3.17301,0,0,0.428048,2.92941,2.80692,-3.54862
11020,0.205361,3.17301,0,0,0.4227,2.56862,2.84335,-1.091
11030,0.110453,3.17301,0,0,0.410611,2.20353,2.89535,1.20515
11040,-0.00907416,3.17301,0,0,0.394411,1.85501,2.95873,3.28268
11050,0.638401,3.17301,0,0,0.367917,1.46393,3.03148,5.26411
11060,-0.411359,3.17301,0,0,0.367917,1.46393,3.03148,5.26411
11070,2.65835,3.18872,0.0274156,1.5708,0.457649,2.15293,3.08508,4.7674
11080,-0.126743,3.17301,-0.0274156,-1.5708,0.451735,1.97268,3.14733,6.12656
11090,2.37066,3.1573,-0.0274156,-1.5708,0.483533,2.1613,3.20039,6.54245
11100,0.246278,3.1573,-0.0274156,0,0.474864,1.9955,3.25892,7.6602
11110,-0.416065,3.17301,0,1.5708,0.484647,2.30755,3.30776,6.27115
11120,0.313525,3.17301,0.0274156,1.5708,0.484647,2.30755,3.30776,6.27115
11130,1.26584,3.17301,0,0,0.513093,2.46592,3.34262,6.6162
11140,1.36606,3.1573,-0.0274156,-1.5708,0.517428,2.76172,3.36874,4.96121
11150,0.583636,3.12588,-0.0274156,-3.14162,0.517347,2.63981,3.38426,5.87246
11160,0.11382,3.14159,-0.0548316,1.57082,0.517689,2.53913,3.40746,6.70187
11170,0.233214,3.14159,0.027416,1.57082,0.517689,2.53913,3.40746,6.70187
11180,1.15882,3.14159,0,0,0.528371,2.54979,3.43134,7.22351
11190,0.577833,3.14159,0,0,0.522806,2.42664,3.45975,7.98524
11200,0.141027,3.14159,0,0,0.527584,2.41364,3.48766,8.43913
11210,0.449872,3.14159,0,0,0.541577,2.49266,3.5131,8.64725
11220,0.865989,3.14159,0,0,0.541577,2.49266,3.5131,8.64725
11230,0.426165,3.14159,0,0,0.548579,2.51292,3.53831,8.9524
11240,0.32083,3.12588,-0.027416,-1.57082,0.555437,2.54044,3.55996,9.1839
11250,0.416912,3.09447,-0.0548307,-3.14157,0.568015,2.62715,3.57435,9.22206
11260,0.622282,3.07876,-0.0548307,-1.5708,0.58047,2.71325,3.58508,9.2397
11270,0.585592,3.06305,-0.0274156,-1.5708,0.591416,2.7864,3.59263,9.26459
11280,0.650376,3.06305,-0.0274156,-1.5708,0.591416,2.7864,3.59263,9.26459
11290,0.634128,3.06305,0,0,0.598628,2.82501,3.60049,9.36503
11300,0.681749,3.06305,0,0,0.603742,2.84632,3.60859,9.49382
11310,0.719097,3.06305,0,0,0.609799,2.87824,3.61641,9.58865
11320,0.844317,3.06305,0,0,0.615927,2.91216,3.62394,9.67066
11330,0.834539,3.06305,0,0,0.617145,2.90348,3.63224,9.83554
11340,0.866924,3.06305,0,0,0.617145,2.90348,3.63224,9.83554
11350,0.995396,3.06305,0,0,0.617732,2.89271,3.64083,9.98889
11360,0.995297,3.06305,0,0,0.619528,2.89608,3.64914,10.0958
11370,0.850855,3.06305,0,0,0.61684,2.86172,3.65817,10.2706
11380,0.896661,3.06305,0,0,0.617126,2.85806,3.66658,10.3601
11390,0.940648,3.06305,0,0,0.617126,2.85806,3.66658,10.3601
11400,0.927886,3.06305,0,0,0.617006,2.85274,3.67461,10.4404
11410,0.920559,3.06305,0,0,0.614441,2.82752,3.6827,10.5509
11420,0.975566,3.04734,-0.0274156,-1.5708,0.609861,2.78921,3.68847,10.6536
11430,1.03945,3.04734,-0.0274156,0,0.601522,2.71971,3.69522,10.8123
11440,1.05388,3.04734,0,0,0.601522,2.71971,3.69522,10.8123
11450,1.0815,3.04734,0,0,0.588558,2.61358,3.70322,11.0286
11460,1.06174,3.04734,0,0,0.572528,2.48654,3.71233,11.2617
11470,1.08943,3.04734,0,0,0.555577,2.35846,3.72199,11.4651
11480,1.05303,3.04734,0,0,0.536448,2.21763,3.73216,11.664
11490,0.99446,3.04734,0,0,0.517009,2.08085,3.74228,11.8209
11500,0.969177,3.04734,0,0,0.517009,2.08085,3.74228,11.8209
11510,0.971434,3.04734,0,0,0.498082,1.95457,3.75184,11.9241
11520,0.958111,3.04734,0,0,0.478563,1.82771,3.76074,12.0008
11530,0.910514,3.04734,0,0,0.460321,1.7164,3.76845,12.0183
11540,0.912873,3.04734,0,0,0.44253,1.61179,3.77486,12.0008
11550,0.93857,3.04734,0,0,0.44253,1.61179,3.77486,12.0008
11560,0.91263,3.04734,0,0,0.425105,1.51231,3.77992,11.955
